port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
22,filtered,tcp,12.17,39,Linux 5.x,,1,0,314,4,448,1,aws_waf,fragment
143,open,tcp,175.71,249,Unknown,Dovecot IMAP,0,0,385,6,504,1,cisco_acl,dns_source_port
143,filtered,tcp,57.0,50,Linux 3.x,,0,0,190,0,195,1,ids_ips,slow_scan
143,filtered,tcp,53.16,61,FreeBSD 13,,0,0,189,6,331,1,iptables,null_scan
1521,filtered,tcp,103.36,249,Unknown,,1,0,309,5,456,1,cisco_acl,https_source_port
512,filtered,tcp,30.66,50,macOS 12,,0,0,338,1,384,1,ids_ips,combo_advanced
21,open,tcp,7.26,52,FreeBSD 13,FileZilla FTP,0,0,0,22,445,0,none,connect_scan
143,filtered,tcp,73.16,55,macOS 12,,1,0,592,3,786,1,ids_ips,combo_advanced
8443,closed,tcp,51.52,52,Windows 10,,1,0,90,2,139,1,iptables,xmas_scan
5900,filtered,tcp,4.43,53,Unknown,,1,0,153,2,218,1,aws_waf,slow_scan
445,filtered,tcp,106.23,254,Unknown,,1,0,148,2,207,1,cisco_acl,https_source_port
27017,open,tcp,198.8,58,Linux 4.x/5.x,MongoDB 6.0,0,0,286,11,590,1,iptables,fin_scan
3389,open,tcp,132.41,58,Windows Server 2019,,0,0,308,11,570,1,iptables,fin_scan
80,closed,tcp,107.02,60,Linux 3.x,,1,0,495,15,767,1,iptables,fin_scan
110,filtered,tcp,33.93,51,Unknown,,0,0,237,3,322,1,aws_waf,slow_scan
23,open,tcp,19.59,49,Linux 3.x,,0,0,0,45,907,0,none,connect_scan
5432,filtered,tcp,91.93,252,Cisco IOS,,1,0,104,1,143,1,cisco_acl,dns_source_port
3306,filtered,tcp,84.56,48,Unknown,,1,0,221,3,306,1,aws_waf,decoy_scan
22,filtered,tcp,31.69,52,Windows Server 2019,,0,0,135,4,245,1,iptables,fin_scan
27017,open,tcp,80.92,50,macOS 12,ismaster,0,0,0,26,521,0,none,connect_scan
1521,filtered,tcp,106.16,43,Windows Server 2019,,0,0,332,6,463,1,pf_bsd,null_scan
80,filtered,tcp,147.79,52,Linux 4.x/5.x,,1,0,109,2,143,1,pf_bsd,ack_scan
110,open,tcp,95.89,48,Linux 5.x,+OK Dovecot,1,0,186,1,234,1,cloudflare,stealth_syn
445,open,tcp,15.95,61,Windows 10,,0,0,91,2,137,1,pf_bsd,ack_scan
1521,filtered,tcp,21.7,46,Linux 4.x/5.x,,1,0,734,4,914,1,ids_ips,decoy_scan
445,filtered,tcp,36.2,53,Windows Server 2019,,1,0,233,1,298,1,ids_ips,slow_scan
1433,open,tcp,65.02,53,Windows 10,Microsoft SQL Server 2019,0,0,0,37,758,0,none,connect_scan
110,filtered,tcp,113.33,63,Unknown,,1,0,461,9,601,1,pf_bsd,null_scan
5432,filtered,tcp,28.46,49,Cisco IOS,,1,0,633,4,852,1,ids_ips,slow_scan
3306,filtered,tcp,50.64,37,Unknown,,1,0,188,2,273,1,cloudflare,dns_source_port
69,filtered,tcp,31.89,42,Linux 4.x/5.x,,1,0,604,7,713,1,aws_waf,slow_scan
25,open,tcp,70.15,64,Linux 4.x/5.x,Postfix ESMTP,0,0,0,49,990,0,none,connect_scan
1521,filtered,tcp,83.36,48,macOS 12,,1,0,622,14,954,1,pf_bsd,null_scan
22,filtered,tcp,26.15,57,Linux 5.x,,1,0,99,1,154,1,aws_waf,slow_scan
110,open,tcp,14.97,49,FreeBSD 13,Dovecot ready,0,0,0,15,307,0,none,connect_scan
3306,filtered,tcp,16.41,49,Linux 5.x,,1,0,549,7,709,1,aws_waf,fragment
143,filtered,tcp,119.88,62,Linux 3.x,,1,0,243,9,489,1,iptables,null_scan
8443,filtered,tcp,114.93,49,Windows Server 2019,,1,0,44,0,66,1,pf_bsd,ack_scan
1433,filtered,tcp,44.66,49,macOS 12,,0,0,217,7,396,1,iptables,null_scan
3389,open,tcp,56.01,64,Linux 4.x/5.x,,0,0,0,17,340,0,none,connect_scan
3389,filtered,tcp,241.28,59,Unknown,,1,0,640,6,902,1,cloudflare,fragment
139,filtered,tcp,78.83,54,Linux 4.x/5.x,,1,0,315,3,398,1,aws_waf,fragment
6379,filtered,tcp,74.58,62,Linux 3.x,,1,0,188,6,302,1,iptables,null_scan
110,open,tcp,80.4,46,Linux 4.x/5.x,+OK Dovecot,0,0,538,18,931,1,iptables,null_scan
143,filtered,tcp,524.73,49,Windows Server 2019,,1,0,630,14,978,1,pf_bsd,null_scan
3389,open,tcp,15.23,65,Windows 10,Microsoft Terminal Services,0,0,0,41,830,0,none,connect_scan
110,open,tcp,18.03,60,FreeBSD 13,+OK POP3 ready,0,0,0,6,133,0,none,connect_scan
5900,open,tcp,34.03,57,Linux 4.x/5.x,RealVNC,0,0,0,10,203,0,none,connect_scan
27017,open,tcp,12.29,53,Linux 4.x/5.x,ismaster,0,0,0,39,797,0,none,connect_scan
27017,filtered,tcp,80.34,53,Windows Server 2019,,0,0,192,7,361,1,iptables,xmas_scan
3389,filtered,tcp,139.76,49,Unknown,,0,0,419,8,585,1,pf_bsd,null_scan
111,filtered,tcp,25.65,53,Linux 3.x,,1,0,581,3,716,1,ids_ips,decoy_scan
80,open,tcp,64.03,60,Unknown,Apache/2.4.41,0,0,0,4,80,0,none,connect_scan
3389,open,tcp,19.58,47,Cisco IOS,,1,0,198,4,286,1,pf_bsd,null_scan
25,open,tcp,30.86,54,Windows Server 2019,Postfix ESMTP,0,0,0,5,105,0,none,connect_scan
5432,open,tcp,311.67,48,Linux 3.x,PostgreSQL 14.2,0,0,94,2,159,1,pf_bsd,ack_scan
445,open,tcp,62.79,37,Linux 4.x/5.x,Windows SMB,1,0,767,9,936,1,aws_waf,slow_scan
110,filtered,tcp,32.87,55,macOS 12,,0,0,272,10,515,1,iptables,fin_scan
3306,filtered,tcp,171.01,237,Unknown,,1,0,145,2,196,1,cisco_acl,https_source_port
27017,filtered,tcp,79.37,47,Unknown,,1,0,617,7,729,1,aws_waf,decoy_scan
8080,filtered,tcp,142.38,35,Linux 4.x/5.x,,0,0,216,2,281,1,aws_waf,fragment
111,filtered,tcp,19.87,49,Windows Server 2019,,1,0,160,1,222,1,ids_ips,combo_advanced
445,open,tcp,10.22,45,Cisco IOS,,1,0,54,0,73,1,ids_ips,decoy_scan
8888,filtered,tcp,65.74,54,FreeBSD 13,,1,0,196,4,271,1,pf_bsd,ack_scan
80,filtered,tcp,58.65,52,Unknown,,1,0,219,6,337,1,iptables,null_scan
5432,filtered,tcp,86.69,63,Windows Server 2019,,0,0,716,4,882,1,ids_ips,decoy_scan
143,open,tcp,64.78,52,Linux 4.x/5.x,* OK [CAPABILITY IMAP4rev1],1,0,50,0,61,1,aws_waf,slow_scan
1433,open,tcp,37.6,55,Unknown,,0,0,0,17,352,0,none,connect_scan
22,filtered,tcp,117.39,52,Linux 5.x,,0,0,396,5,588,1,aws_waf,decoy_scan
443,open,tcp,33.01,33,Unknown,nginx/1.18.0,1,0,662,9,945,1,aws_waf,decoy_scan
6379,filtered,tcp,213.87,252,Unknown,,1,0,71,1,104,1,cisco_acl,http_source_port
27017,open,tcp,105.77,60,Unknown,MongoDB 6.0,1,0,512,17,896,1,iptables,null_scan
1433,open,tcp,5.84,54,Windows Server 2019,,0,0,0,41,832,0,none,connect_scan
6379,filtered,tcp,125.02,58,Linux 4.x/5.x,,1,0,402,4,553,1,cloudflare,dns_source_port
3389,filtered,tcp,52.53,43,Linux 4.x/5.x,,1,0,39,0,54,1,aws_waf,slow_scan
8443,filtered,tcp,9.4,58,Windows 10,,1,0,54,0,74,1,ids_ips,slow_scan
8080,filtered,tcp,10.64,53,Linux 3.x,,1,0,169,4,288,1,pf_bsd,ack_scan
3306,filtered,tcp,16.53,249,Cisco IOS,,1,0,248,4,348,1,cisco_acl,http_source_port
5900,filtered,tcp,11.1,43,Linux 3.x,,1,0,635,3,645,1,ids_ips,slow_scan
3306,open,tcp,110.53,44,Cisco IOS,MySQL 8.0.28,0,0,508,17,879,1,iptables,xmas_scan
143,filtered,tcp,201.0,45,Unknown,,1,0,55,1,77,1,pf_bsd,ack_scan
22,filtered,tcp,125.65,47,Linux 5.x,,1,0,461,3,496,1,cloudflare,stealth_syn
110,filtered,tcp,61.34,48,Linux 5.x,,1,0,327,2,355,1,cloudflare,dns_source_port
1433,filtered,tcp,21.35,47,macOS 12,,1,0,429,2,478,1,ids_ips,slow_scan
21,filtered,tcp,24.25,46,macOS 12,,1,0,330,1,335,1,ids_ips,decoy_scan
25,open,tcp,17.28,240,Unknown,Sendmail 8.15,1,0,561,9,765,1,cisco_acl,https_source_port
139,filtered,tcp,172.28,43,Linux 4.x/5.x,,1,0,62,0,68,1,cloudflare,dns_source_port
1433,filtered,tcp,139.17,60,Linux 5.x,,1,0,203,1,253,1,cloudflare,stealth_syn
53,filtered,tcp,134.66,47,Windows 10,,0,0,415,16,834,1,iptables,xmas_scan
80,open,tcp,96.0,54,Windows 10,LiteSpeed,0,0,0,17,346,0,none,connect_scan
5900,open,tcp,53.44,60,FreeBSD 13,RealVNC,0,0,0,17,344,0,none,connect_scan
25,filtered,tcp,159.78,60,Windows Server 2019,,1,0,294,12,614,1,iptables,null_scan
3389,open,tcp,39.13,48,Windows Server 2019,,0,0,296,1,369,1,ids_ips,slow_scan
5900,filtered,tcp,35.77,44,Linux 5.x,,1,0,548,6,800,1,cloudflare,fragment
8888,open,tcp,42.55,64,Windows 10,,0,0,0,48,973,0,none,connect_scan
27017,open,tcp,29.12,46,macOS 12,ismaster,0,0,549,12,864,1,pf_bsd,null_scan
8443,filtered,tcp,238.13,251,Cisco IOS,,1,0,59,1,90,1,cisco_acl,http_source_port
22,filtered,tcp,282.36,58,Linux 4.x/5.x,,0,0,211,6,321,1,iptables,null_scan
69,open,tcp,17.97,52,FreeBSD 13,,0,0,531,19,962,1,iptables,fin_scan
5432,filtered,tcp,221.08,242,Unknown,,1,0,133,2,184,1,cisco_acl,dns_source_port
80,filtered,tcp,35.72,49,Linux 5.x,,1,0,854,7,939,1,cloudflare,fragment
53,filtered,tcp,39.91,45,macOS 12,,0,0,311,11,579,1,iptables,null_scan
143,open,tcp,77.34,50,Cisco IOS,* OK [CAPABILITY IMAP4rev1],0,0,163,4,272,1,pf_bsd,null_scan
139,closed,tcp,43.57,57,Cisco IOS,,0,0,756,4,888,1,ids_ips,slow_scan
1433,open,tcp,39.35,46,Windows 10,,0,0,0,11,227,0,none,connect_scan
25,closed,tcp,2.56,51,macOS 12,,0,0,0,41,835,0,none,connect_scan
25,filtered,tcp,75.92,55,Cisco IOS,,0,0,231,8,442,1,iptables,fin_scan
143,open,tcp,96.14,60,Unknown,* OK [CAPABILITY IMAP4rev1],1,0,297,2,347,1,cloudflare,dns_source_port
110,filtered,tcp,9.11,53,macOS 12,,0,0,160,6,321,1,iptables,null_scan
8443,filtered,tcp,233.53,45,Linux 4.x/5.x,,1,0,562,13,898,1,pf_bsd,null_scan
5432,filtered,tcp,213.06,43,Unknown,,1,0,717,5,788,1,cloudflare,fragment
6379,filtered,tcp,89.33,248,Unknown,,1,0,525,8,702,1,cisco_acl,https_source_port
3306,open,tcp,16.01,60,Cisco IOS,MySQL 8.0.28,0,0,0,4,85,0,none,connect_scan
445,filtered,tcp,80.55,46,Cisco IOS,,1,0,204,1,257,1,ids_ips,combo_advanced
27017,filtered,tcp,36.92,50,Unknown,,0,0,162,6,324,1,iptables,fin_scan
27017,open,tcp,49.68,52,Unknown,MongoDB 6.0,0,0,0,21,423,0,none,connect_scan
8443,filtered,tcp,112.76,33,Unknown,,1,0,223,2,256,1,aws_waf,decoy_scan
143,open,tcp,21.48,49,Linux 4.x/5.x,Dovecot IMAP,1,0,75,1,103,1,aws_waf,fragment
143,open,tcp,82.3,48,Linux 3.x,* OK [CAPABILITY IMAP4rev1],1,0,222,4,306,1,pf_bsd,ack_scan
3306,filtered,tcp,151.4,52,Unknown,,1,0,53,1,86,1,pf_bsd,ack_scan
110,open,tcp,64.75,249,Unknown,+OK Dovecot,1,0,581,10,836,1,cisco_acl,http_source_port
8443,filtered,tcp,108.31,43,macOS 12,,1,0,223,5,340,1,pf_bsd,ack_scan
8080,filtered,tcp,154.95,242,Unknown,,1,0,756,11,925,1,cisco_acl,http_source_port
8443,open,tcp,105.64,48,FreeBSD 13,Apache/2.4.41,1,0,278,5,375,1,pf_bsd,ack_scan
445,filtered,tcp,74.23,59,Windows 10,,1,0,329,1,399,1,ids_ips,slow_scan
443,filtered,tcp,79.82,59,Linux 5.x,,0,0,50,0,67,1,cloudflare,stealth_syn
53,open,tcp,31.39,54,Cisco IOS,,0,0,0,21,426,0,none,connect_scan
5900,filtered,tcp,220.34,59,Unknown,,1,0,268,2,318,1,cloudflare,stealth_syn
443,open,tcp,42.18,52,FreeBSD 13,,0,0,428,2,477,1,ids_ips,decoy_scan
445,closed,tcp,41.92,64,FreeBSD 13,,0,0,0,34,688,0,none,connect_scan
3389,open,tcp,146.58,57,macOS 12,Microsoft Terminal Services,1,0,293,10,537,1,iptables,fin_scan
69,filtered,tcp,64.24,40,Linux 4.x/5.x,,0,0,596,6,690,1,aws_waf,slow_scan
8080,filtered,tcp,57.16,40,Linux 5.x,,1,0,139,1,165,1,aws_waf,fragment
8888,filtered,tcp,45.03,50,Cisco IOS,,1,0,47,0,62,1,ids_ips,slow_scan
445,filtered,tcp,16.09,59,Unknown,,0,0,745,8,863,1,aws_waf,decoy_scan
8888,filtered,tcp,10.84,53,Linux 3.x,,1,0,580,3,627,1,ids_ips,slow_scan
53,closed,tcp,23.32,251,Cisco IOS,,1,0,294,5,477,1,cisco_acl,https_source_port
110,filtered,tcp,58.14,52,Linux 5.x,,1,0,370,4,425,1,aws_waf,decoy_scan
25,filtered,tcp,18.45,50,Linux 3.x,,0,0,709,3,735,1,ids_ips,decoy_scan
1521,open,tcp,83.02,57,Cisco IOS,Oracle TNS Listener,1,0,243,5,378,1,pf_bsd,ack_scan
143,filtered,tcp,393.12,238,Unknown,,0,0,133,2,174,1,cisco_acl,https_source_port
22,filtered,tcp,198.67,51,Windows 10,,1,0,78,3,162,1,iptables,null_scan
1433,filtered,tcp,131.37,248,Cisco IOS,,1,0,97,2,160,1,cisco_acl,dns_source_port
139,open,tcp,9.19,65,Windows 10,Samba,0,0,0,39,792,0,none,connect_scan
3389,filtered,tcp,223.38,244,Cisco IOS,,1,0,214,4,336,1,cisco_acl,https_source_port
3389,filtered,tcp,46.97,55,Linux 5.x,,1,0,580,7,746,1,aws_waf,slow_scan
5900,filtered,tcp,103.66,56,Linux 3.x,,1,0,478,15,786,1,iptables,xmas_scan
5432,open,tcp,21.64,49,Linux 5.x,PostgreSQL 14.2,1,0,304,3,356,1,aws_waf,fragment
143,filtered,tcp,171.91,249,Cisco IOS,,1,0,160,2,236,1,cisco_acl,dns_source_port
1521,filtered,tcp,145.02,58,Cisco IOS,,0,0,350,13,679,1,iptables,xmas_scan
8443,open,tcp,123.56,56,Unknown,nginx/1.18.0,1,0,458,17,860,1,iptables,null_scan
143,filtered,tcp,75.63,236,Unknown,,1,0,172,3,245,1,cisco_acl,https_source_port
80,filtered,tcp,81.39,53,Unknown,,0,0,444,11,783,1,pf_bsd,ack_scan
513,filtered,tcp,95.12,51,Windows Server 2019,,1,0,239,5,338,1,pf_bsd,null_scan
6379,filtered,tcp,199.57,243,Cisco IOS,,1,0,139,2,189,1,cisco_acl,http_source_port
443,open,tcp,36.77,46,Linux 5.x,LiteSpeed,1,0,579,5,789,1,cloudflare,dns_source_port
8443,filtered,tcp,43.45,249,Unknown,,1,0,424,7,586,1,cisco_acl,http_source_port
25,open,tcp,36.61,50,Linux 4.x/5.x,Sendmail 8.15,1,0,482,7,719,1,aws_waf,decoy_scan
5900,filtered,tcp,6.69,50,Unknown,,0,0,802,4,845,1,ids_ips,slow_scan
80,filtered,tcp,30.33,47,macOS 12,,0,0,92,3,168,1,iptables,fin_scan
1521,open,tcp,141.65,65,FreeBSD 13,Oracle TNS Listener,0,0,0,39,786,0,none,connect_scan
110,open,tcp,112.74,42,FreeBSD 13,Dovecot ready,0,0,481,15,794,1,iptables,xmas_scan
8443,filtered,tcp,333.98,44,Windows 10,,0,0,420,9,642,1,pf_bsd,null_scan
27017,open,tcp,64.23,67,Linux 3.x,ismaster,0,0,0,32,649,0,none,connect_scan
5432,filtered,tcp,261.74,243,Cisco IOS,,0,0,485,7,596,1,cisco_acl,http_source_port
110,open,tcp,11.96,61,Cisco IOS,Dovecot ready,0,0,0,5,103,0,none,connect_scan
143,closed,tcp,26.3,56,Windows Server 2019,,0,0,0,34,699,0,none,connect_scan
143,open,tcp,354.45,252,Cisco IOS,* OK [CAPABILITY IMAP4rev1],1,0,471,9,750,1,cisco_acl,http_source_port
3389,open,tcp,82.46,55,Unknown,,0,0,0,2,52,0,none,connect_scan
1433,filtered,tcp,40.02,50,FreeBSD 13,,1,0,102,0,138,1,ids_ips,decoy_scan
4444,filtered,tcp,81.55,61,Unknown,,0,0,192,2,299,1,aws_waf,decoy_scan
21,filtered,tcp,11.36,58,macOS 12,,1,0,404,2,430,1,ids_ips,combo_advanced
25,filtered,tcp,12.03,49,Windows 10,,0,0,595,3,684,1,ids_ips,combo_advanced
6379,filtered,tcp,51.33,58,Linux 5.x,,1,0,472,6,632,1,aws_waf,decoy_scan
25,filtered,tcp,55.81,241,Unknown,,1,0,305,5,417,1,cisco_acl,http_source_port
139,filtered,tcp,21.83,50,FreeBSD 13,,1,0,502,2,518,1,ids_ips,decoy_scan
8888,filtered,tcp,28.29,55,Windows Server 2019,,1,0,375,2,410,1,ids_ips,slow_scan
1433,filtered,tcp,88.83,49,Unknown,,1,0,464,4,621,1,cloudflare,fragment
1433,filtered,tcp,124.61,54,Linux 5.x,,0,0,415,4,474,1,aws_waf,fragment
21,filtered,tcp,46.59,59,FreeBSD 13,,1,0,464,16,802,1,iptables,xmas_scan
27017,closed,tcp,15.0,59,Unknown,,0,0,0,37,743,0,none,connect_scan
5432,open,tcp,62.49,61,Windows Server 2019,PostgreSQL 14.2,0,0,0,14,289,0,none,connect_scan
8080,filtered,tcp,40.75,53,macOS 12,,0,0,210,1,220,1,ids_ips,slow_scan
143,open,tcp,142.85,53,Linux 4.x/5.x,* OK [CAPABILITY IMAP4rev1],0,0,373,12,635,1,iptables,xmas_scan
143,filtered,tcp,50.72,50,Linux 4.x/5.x,,1,0,125,1,183,1,cloudflare,stealth_syn
1433,open,tcp,65.68,55,Windows Server 2019,Microsoft SQL Server 2019,0,0,0,15,312,0,none,connect_scan
25,open,tcp,206.04,50,macOS 12,Microsoft ESMTP,1,0,200,5,358,1,pf_bsd,null_scan
1521,filtered,tcp,105.32,51,Unknown,,1,0,282,6,426,1,pf_bsd,null_scan
53,open,tcp,46.56,50,FreeBSD 13,,0,0,235,8,402,1,iptables,null_scan
8080,filtered,tcp,7.29,53,Linux 5.x,,0,0,626,9,903,1,aws_waf,slow_scan
3306,filtered,tcp,278.49,243,Unknown,,1,0,468,7,582,1,cisco_acl,dns_source_port
3306,closed,tcp,105.22,49,Windows 10,,1,0,128,2,184,1,pf_bsd,null_scan
1433,filtered,tcp,13.99,53,Windows 10,,1,0,307,1,397,1,ids_ips,decoy_scan
8443,filtered,tcp,251.43,59,Linux 4.x/5.x,,1,0,275,7,470,1,pf_bsd,null_scan
5432,filtered,tcp,26.77,43,Linux 5.x,,1,0,376,4,484,1,aws_waf,decoy_scan
22,open,tcp,58.95,63,FreeBSD 13,SSH-2.0-OpenSSH_9.0,0,0,0,31,623,0,none,connect_scan
53,open,tcp,26.14,47,macOS 12,,0,0,0,45,903,0,none,connect_scan
3306,open,tcp,56.54,64,Windows Server 2019,MySQL 5.7.38,0,0,0,46,926,0,none,connect_scan
8080,filtered,tcp,83.36,45,Linux 4.x/5.x,,1,0,71,2,125,1,iptables,null_scan
445,open,tcp,63.13,65,Windows Server 2019,,0,0,0,48,971,0,none,connect_scan
8443,open,tcp,32.76,55,Cisco IOS,,0,0,0,49,993,0,none,connect_scan
5432,open,tcp,32.0,44,FreeBSD 13,PostgreSQL 14.2,0,0,399,16,803,1,iptables,null_scan
3389,open,tcp,82.35,55,Linux 4.x/5.x,,0,0,0,21,435,0,none,connect_scan
1433,filtered,tcp,47.12,48,Unknown,,1,0,524,5,698,1,cloudflare,fragment
5900,filtered,tcp,119.11,53,Cisco IOS,,1,0,256,5,351,1,pf_bsd,null_scan
3389,closed,tcp,202.2,52,Cisco IOS,,1,0,298,11,599,1,iptables,fin_scan
6379,filtered,tcp,134.59,53,macOS 12,,1,0,296,10,523,1,iptables,xmas_scan
110,filtered,tcp,105.62,54,Cisco IOS,,1,0,341,8,541,1,pf_bsd,ack_scan
8443,filtered,tcp,33.46,248,Unknown,,1,0,516,10,826,1,cisco_acl,https_source_port
8080,open,tcp,21.69,46,Windows Server 2019,Jetty,0,0,0,5,111,0,none,connect_scan
139,filtered,tcp,34.67,38,Linux 5.x,,0,0,573,7,772,1,aws_waf,fragment
21,open,tcp,75.65,47,Linux 4.x/5.x,FileZilla FTP,1,0,123,4,220,1,iptables,fin_scan
22,filtered,tcp,72.35,62,Linux 4.x/5.x,,0,0,399,3,505,1,cloudflare,stealth_syn
512,open,tcp,94.32,55,Windows 10,,0,0,0,11,225,0,none,connect_scan
5900,filtered,tcp,214.38,53,Linux 3.x,,1,0,453,12,802,1,pf_bsd,ack_scan
80,filtered,tcp,185.47,56,Unknown,,1,0,296,2,367,1,cloudflare,dns_source_port
1521,filtered,tcp,106.93,56,Linux 3.x,,0,0,145,3,233,1,pf_bsd,null_scan
443,filtered,tcp,71.19,59,Windows 10,,1,0,333,6,441,1,pf_bsd,ack_scan
21,open,tcp,3.95,63,Cisco IOS,vsftpd 3.0.3,0,0,0,42,852,0,none,connect_scan
22,filtered,tcp,33.15,60,macOS 12,,1,0,591,3,732,1,ids_ips,slow_scan
514,filtered,tcp,123.49,50,FreeBSD 13,,0,0,85,2,140,1,iptables,null_scan
53,filtered,tcp,134.74,46,Cisco IOS,,1,0,652,13,925,1,pf_bsd,ack_scan
21,open,tcp,262.2,251,Cisco IOS,ProFTPD 1.3.5,1,0,155,2,197,1,cisco_acl,https_source_port
8080,filtered,tcp,4.11,57,Windows 10,,1,0,305,1,396,1,ids_ips,decoy_scan
8888,filtered,tcp,120.24,53,Linux 5.x,,1,0,784,9,967,1,aws_waf,slow_scan
8443,open,tcp,70.56,47,Windows 10,nginx/1.18.0,0,0,0,41,823,0,none,connect_scan
1433,open,tcp,19.53,52,FreeBSD 13,,0,0,0,49,981,0,none,connect_scan
5432,filtered,tcp,142.13,246,Unknown,,1,0,611,10,844,1,cisco_acl,http_source_port
8443,open,tcp,41.11,57,Unknown,nginx/1.18.0,0,0,0,14,288,0,none,connect_scan
5432,filtered,tcp,305.92,247,Cisco IOS,,1,0,423,8,669,1,cisco_acl,dns_source_port
3306,filtered,tcp,48.24,55,Linux 4.x/5.x,,1,0,138,1,172,1,cloudflare,stealth_syn
139,filtered,tcp,67.33,47,Windows Server 2019,,0,0,190,7,361,1,iptables,xmas_scan
27017,open,tcp,71.45,46,Windows Server 2019,ismaster,0,0,764,4,898,1,ids_ips,slow_scan
143,filtered,tcp,20.54,62,Linux 4.x/5.x,,0,0,553,14,937,1,pf_bsd,ack_scan
6379,filtered,tcp,296.17,249,Unknown,,1,0,581,10,868,1,cisco_acl,dns_source_port
6379,filtered,tcp,53.99,59,FreeBSD 13,,1,0,171,0,178,1,ids_ips,combo_advanced
21,closed,tcp,144.95,50,Windows Server 2019,,0,0,434,9,656,1,pf_bsd,ack_scan
27017,filtered,tcp,171.53,56,Windows Server 2019,,0,0,577,12,852,1,pf_bsd,null_scan
22,filtered,tcp,29.29,46,Linux 4.x/5.x,,1,0,134,1,194,1,cloudflare,stealth_syn
27017,filtered,tcp,41.43,44,Linux 4.x/5.x,,1,0,462,5,534,1,aws_waf,fragment
25,open,tcp,130.29,44,Cisco IOS,Microsoft ESMTP,1,0,190,5,339,1,pf_bsd,ack_scan
1433,filtered,tcp,28.91,53,Unknown,,1,0,391,9,633,1,pf_bsd,null_scan
143,filtered,tcp,103.36,58,Linux 4.x/5.x,,1,0,134,1,196,1,aws_waf,slow_scan
25,filtered,tcp,160.61,52,macOS 12,,1,0,488,9,649,1,pf_bsd,ack_scan
139,open,tcp,102.64,55,macOS 12,,1,0,99,3,179,1,iptables,fin_scan
53,filtered,tcp,182.54,56,Cisco IOS,,0,0,266,6,406,1,pf_bsd,ack_scan
80,open,tcp,22.05,51,Cisco IOS,,0,0,281,11,586,1,iptables,null_scan
22,filtered,tcp,65.46,43,Linux 4.x/5.x,,1,0,296,2,322,1,cloudflare,fragment
443,filtered,tcp,204.22,244,Cisco IOS,,0,0,117,2,185,1,cisco_acl,https_source_port
1521,filtered,tcp,65.52,46,Linux 4.x/5.x,,1,0,647,3,694,1,ids_ips,slow_scan
443,open,tcp,57.53,60,Linux 4.x/5.x,nginx/1.18.0,1,0,171,1,229,1,cloudflare,dns_source_port
22,filtered,tcp,55.88,54,Cisco IOS,,1,0,104,0,121,1,ids_ips,combo_advanced
80,filtered,tcp,22.33,55,Linux 4.x/5.x,,1,0,308,6,423,1,pf_bsd,ack_scan
143,open,tcp,64.61,57,macOS 12,Dovecot IMAP,0,0,0,50,1000,0,none,connect_scan
80,filtered,tcp,372.05,244,Cisco IOS,,1,0,470,8,699,1,cisco_acl,https_source_port
443,filtered,tcp,67.51,46,Linux 5.x,,1,0,164,2,217,1,aws_waf,decoy_scan
69,closed,tcp,31.46,50,Unknown,,0,0,0,38,776,0,none,connect_scan
8443,filtered,tcp,89.47,61,FreeBSD 13,,0,0,599,18,938,1,iptables,fin_scan
3306,filtered,tcp,326.4,47,Windows 10,,1,0,270,6,465,1,pf_bsd,null_scan
445,filtered,tcp,19.24,253,Cisco IOS,,1,0,443,8,682,1,cisco_acl,https_source_port
5900,filtered,tcp,67.21,237,Unknown,,1,0,232,4,377,1,cisco_acl,http_source_port
5900,open,tcp,143.2,59,Windows Server 2019,RFB 003.008,1,0,258,8,439,1,iptables,fin_scan
443,open,tcp,25.05,51,macOS 12,LiteSpeed,0,0,0,22,442,0,none,connect_scan
8443,open,tcp,72.81,69,Linux 3.x,,0,0,0,17,340,0,none,connect_scan
22,filtered,tcp,23.52,247,Cisco IOS,,0,0,228,3,309,1,cisco_acl,http_source_port
27017,open,tcp,24.4,57,Windows 10,ismaster,1,0,359,12,623,1,iptables,fin_scan
110,filtered,tcp,119.78,241,Unknown,,1,0,294,4,367,1,cisco_acl,http_source_port
8443,open,tcp,169.24,53,macOS 12,nginx/1.18.0,0,0,184,6,345,1,iptables,fin_scan
445,filtered,tcp,65.14,49,Windows Server 2019,,1,0,499,15,769,1,iptables,xmas_scan
80,filtered,tcp,173.35,44,Linux 4.x/5.x,,0,0,100,3,153,1,iptables,null_scan
5900,filtered,tcp,48.9,52,Cisco IOS,,0,0,181,4,314,1,pf_bsd,null_scan
143,filtered,tcp,47.87,39,Unknown,,1,0,490,5,570,1,aws_waf,decoy_scan
443,filtered,tcp,41.39,58,Linux 5.x,,1,0,356,3,451,1,cloudflare,fragment
8080,filtered,tcp,90.95,56,FreeBSD 13,,0,0,595,18,925,1,iptables,fin_scan
5432,filtered,tcp,19.91,50,Windows 10,,0,0,585,3,617,1,ids_ips,decoy_scan
25,open,tcp,64.99,53,Windows Server 2019,Microsoft ESMTP,0,0,0,29,592,0,none,connect_scan
21,open,tcp,91.64,59,Linux 3.x,ProFTPD 1.3.5,0,0,112,3,171,1,iptables,fin_scan
