port,protocol,banner_text,service_label
3306,tcp,HP PC Blade Switch,snmp
3306,tcp,HP ETHERNET MULTI-ENVIRONMENT,snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,ROM A.03.15,JETDIRECT,JD24,EEPROM A.04.09",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,ROM A.05.03,JETDIRECT,JD24,EEPROM A.05.05",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,ROM A.05.03,JETDIRECT,JD24,EEPROM A.08.49",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,ROM B.25.01,JETDIRECT,JD118,EEPROM D.27.02,CIDATE 03/23/2004",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,SN:CNBJL00199,FN:JK0086J,SVCID:17036,PID:HP LaserJet P2015 Series",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,SN:CNBJL53447,FN:JK35P6Y,SVCID:00000,PID:HP LaserJet P2015 Series",snmp
3306,tcp,"HP ETHERNET MULTI-ENVIRONMENT,SN:CNF9B1HNBY,FN:PT50G6X,SVCID:20132,PID:HP Color LaserJet CM2320nf MFP",snmp
3306,tcp,TippingPoint Core Controller,snmp
3306,tcp,Integrated Lights-Out 4 2.02 Aug 18 2014,snmp
3306,tcp,Integrated Lights-Out 2 (iLO 2) for Integrity,snmp
3306,tcp,"MAS 1.0 (Intel X86) Copyright (c) 1998-2006 Huawei Technologies Co., Ltd on Windows NT 5.0",snmp
3306,tcp,"MAS 1.0 (Intel X86) Copyright (c) 1998-2006 Huawei Technologies Co., Ltd on SUSE LINUX 9.0",snmp
3306,tcp,HUAWEI-3COM WBR-204g,snmp
3306,tcp,"Huawei Versatile Routing Platform Software
      VRP (R) software, Version 8.120 (CE6870EI V200R001C00SPC700) Copyright (C) 2012-2016 Huawei Technologies Co., Ltd.",snmp
3306,tcp,"Huawei Versatile Routing Platform Software
      VRP (R) software, Version 5.120 (AR2200 V200R003C00) Copyright (C) 2011-2012 HUAWEI TECH CO., LTD",snmp
3306,tcp,"Huawei Versatile Routing Platform Software
      VRP (R) software, Version 5.111 (5310EI V200R003) Copyright (C) 2011-2012 HUAWEI TECH CO., LTD",snmp
3306,tcp,IBM RISC System/6000 Machine Type: 0x0035 Processor id: 000018593500 The Base Operating System AIX version: 03.02.0000.0000 TCPIP Applications version: 03.02.0000.0000,snmp
3306,tcp,IBM RISC System/6000 Machine Type: 0x0100 Processor id: 000125576600 The Base Operating System AIX version: 03.02.0000.0000 TCPIP Applications version: 03.02.0000.0000,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0800 Processor id: 000148364800 Base Operating System Runtime AIX version: 04.02.0001.0000 TCP/IP Client Support version: 04.02.0001.0000,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0400 Processor id: 000033407200 Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0400 Processor id: 000055848900 Base Operating System Runtime AIX version: 04.03.0003.0075 TCP/IP Client Support version: 04.03.0003.0075,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0400 Processor id: 000059987900 Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0401 Processor id: 000387955700 Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0800 Processor id: 00011724A000 Base Operating System Runtime AIX version: 04.03.0003.0075 TCP/IP Client Support version: 04.03.0003.0075,snmp
3306,tcp,RISC System/6000 Architecture Machine Type: 0x0800 Processor id: 00087623A600 Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0040906A4C00 Base Operating System Runtime AIX version: 04.02.0001.0000 TCP/IP Client Support version: 04.02.0001.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0044B47A4C00 Base Operating System Runtime AIX version: 04.02.0001.0000 TCP/IP Client Support version: 04.02.0001.0000,snmp
3306,tcp,IBM PowerPC Personal Computer.Machine Type: 0x0807004c Processor id: 003003334C00.Base Operating System Runtime AIX version: 04.02.0001.0000.TCP/IP Client Support  version: 04.02.0001.0000,snmp
3306,tcp,Motorola PowerPC Personal Computer Machine Type: 0x080000e1 Processor id: 00264E54E100 Base Operating System Runtime AIX version: 04.02.0001.0000 TCP/IP Client Support version: 04.02.0001.0000,snmp
3306,tcp,Motorola PowerPC Personal Computer Machine Type: 0x080000e2 Processor id: 0034D907E200 Base Operating System Runtime AIX version: 04.02.0001.0000 TCP/IP Client Support version: 04.02.0001.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0056BD5A4C00 Base Operating System Runtime AIX version: 04.03.0003.0075 TCP/IP Client Support version: 04.03.0003.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 005A269A4C00 Base Operating System Runtime AIX version: 04.03.0003.0075 TCP/IP Client Support version: 04.03.0003.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 005F153A4C00 Base Operating System Runtime AIX version: 04.03.0003.0075 TCP/IP Client Support version: 04.03.0003.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7026-B80*SN-n   104740F Serial Number: n   104740F Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7044-270*SN-n   10F9BBD Serial Number: n   10F9BBD Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7046-B50*SN-n   10C2ABD Serial Number: n   10C2ABD Base Operating System Runtime AIX version: 04.03.0003.0000 TCP/IP Client Support version: 04.03.0003.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Tipo de M.quina: 0x0800004c Id de Procesador: 0005B4DF4C00 Base Operating System Runtime AIX versi.n: 04.03.0003.0000 TCP/IP Client Support versi.n: 04.03.0003.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0059B7BA4C00 Base Operating System Runtime AIX version: 05.01.0000.0051 TCP/IP Client Support version: 05.01.0000.0070,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 009F12264C00 Base Operating System Runtime AIX version: 05.01.0000.0050 TCP/IP Client Support version: 05.01.0000.0050,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 009F12284C00 Base Operating System Runtime AIX version: 05.01.0000.0050 TCP/IP Client Support version: 05.01.0000.0050,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7025-6F0*SN-n   109C8CA Serial Number: n   109C8CA Base Operating System Runtime AIX version: 05.01.0000.0035 TCP/IP Client Support version: 05.01.0000.0035,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7028-6C4*SN-n   105DD3A Serial Number: n   105DD3A Base Operating System Runtime AIX version: 05.01.0000.0051 TCP/IP Client Support version: 05.01.0000.0068,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7028-6E1*SN-n   100676A Serial Number: n   100676A Base Operating System Runtime AIX version: 05.01.0000.0010 TCP/IP Client Support version: 05.01.0000.0010,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7029-6E3*SN-n   102735A Serial Number: n   102735A Base Operating System Runtime AIX version: 05.01.0000.0050 TCP/IP Client Support version: 05.01.0000.0050,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7029-6E3*SN-n   10B30FF Serial Number: n   10B30FF Base Operating System Runtime AIX version: 05.01.0000.0050 TCP/IP Client Support version: 05.01.0000.0050,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7038-6M2*SN-n   6510FFA Serial Number: n   6510FFA Base Operating System Runtime AIX version: 05.01.0000.0035 TCP/IP Client Support version: 05.01.0000.0035,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7040-681*SN-n   83859AA Serial Number: n   83859AA Base Operating System Runtime AIX version: 05.01.0000.0035 TCP/IP Client Support version: 05.01.0000.0035,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7044-270*SN-n   10A252F Serial Number: n   10A252F Base Operating System Runtime AIX version: 05.01.0000.0025 TCP/IP Client Support version: 05.01.0000.0025,snmp
3306,tcp,IBM PowerPC CHRP Computer Tipo de M.quina: 0x0800004c Id de Procesador: 000025534C00 Base Operating System Runtime AIX versi.n: 05.01.0000.0000 TCP/IP Client Support versi.n: 05.01.0000.0000,snmp
3306,tcp,Ordinateur CHRP PowerPC IBM Type de machine : 0x0800004c ID processeur : 005DA8CA4C00 Base Operating System Runtime AIX version : 05.01.0000.0051 TCP/IP Client Support version : 05.01.0000.0062,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0008FB8A4C00 Operating System Software: AIX version: 5.1 Networking Software: not available!,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 000BD57F4C00 Operating System Software: AIX version: 5.1 Networking Software: not available!,snmp
3306,tcp,IBM PowerPC CHRP Computer.Machine Type: 0x0800004c Processor id: 00C0E53F4C00.Base Operating System Runtime AIX version: 05.02.0000.0105.TCP/IP Client Support version: 05.02.0000.0107,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00CBEEFA4C00 Base Operating System Runtime AIX version: 05.02.0000.0075 TCP/IP Client Support version: 05.02.0000.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00CC5C524C00 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0115,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00CE2E1E4C00 Base Operating System Runtime AIX version: 05.02.0000.0075 TCP/IP Client Support version: 05.02.0000.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00CE2E2E4C00 Base Operating System Runtime AIX version: 05.02.0000.0075 TCP/IP Client Support version: 05.02.0000.0075,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00CE569B4C00 Base Operating System Runtime AIX version: 05.02.0000.0040 TCP/IP Client Support version: 05.02.0000.0040,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7029-6C3*SN-n   651006A Serial Number: n   651006A Base Operating System Runtime AIX version: 05.02.0000.0010 TCP/IP Client Support version: 05.02.0000.0010,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7029-6E3*SN-n   10B7A1C Serial Number: n   10B7A1C Base Operating System Runtime AIX version: 05.02.0000.0010 TCP/IP Client Support version: 05.02.0000.0010,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   7044-270*SN-n   109A49F Serial Number: n   109A49F Base Operating System Runtime AIX version: 05.02.0000.0050 TCP/IP Client Support version: 05.02.0000.0060,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9111-520*SN-n   10026CF Serial Number: n   10026CF Base Operating System Runtime AIX version: 05.02.0000.0050 TCP/IP Client Support version: 05.02.0000.0060,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 000483D3D600 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0107,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 0008CAC6D700 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0109,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 0008CAE2D700 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0107,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 0008CB1AD700 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0109,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 0008CB36D700 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0107,snmp
3306,tcp,Ordinateur CHRP PowerPC IBM Machine Type: 0x0800004c Processor id: 00C4EDFF4C00 Base Operating System Runtime AIX version: 05.02.0000.0095 TCP/IP Client Support version: 05.02.0000.0095,snmp
3306,tcp,Ordinateur CHRP PowerPC IBM Machine Type: 0x0800004c Processor id: 00C4EE0F4C00 Base Operating System Runtime AIX version: 05.02.0000.0095 TCP/IP Client Support version: 05.02.0000.0095,snmp
3306,tcp,IBM PowerPC CHRP Computer.Machine Type: 0x0800004c Processor id: 000A3CD8D600.Base Operating System Runtime AIX version: 05.03.0000.0060.TCP/IP Client Support version: 05.03.0000.0063,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F7BF9F4C00 Base Operating System Runtime AIX version: 05.03.0012.0001 TCP/IP Client Support version: 05.03.0012.0005,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F7BFA04C00 Base Operating System Runtime AIX version: 05.03.0012.0001 TCP/IP Client Support version: 05.03.0012.0005,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F7BFB24C00 Base Operating System Runtime AIX version: 05.03.0012.0001 TCP/IP Client Support version: 05.03.0012.0005,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9110-510*SN-n   620EAA Serial Number: n   620EAA Base Operating System Runtime AIX version: 05.03.0000.0010 TCP/IP Client Support version: 05.03.0000.0020,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9111-520*SN-n   108DFCF Serial Number: n   108DFCF Base Operating System Runtime AIX version: 05.03.0000.0010 TCP/IP Client Support version: 05.03.0000.0020,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9111-520*SN-n   10DADEF Serial Number: n   10DADEF Base Operating System Runtime AIX version: 05.03.0000.0030 TCP/IP Client Support version: 05.03.0000.0030,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9113-550*SN-n   65D554F Serial Number: n   65D554F Base Operating System Runtime AIX version: 05.03.0000.0030 TCP/IP Client Support version: 05.03.0000.0030,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9113-550*SN-n   65D562F Serial Number: n   65D562F Base Operating System Runtime AIX version: 05.03.0000.0010 TCP/IP Client Support version: 05.03.0000.0020,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n   9131-52A*SN-n   63C7DG Serial Number: n   63C7DG Base Operating System Runtime AIX version: 05.03.0000.0040 TCP/IP Client Support version: 05.03.0000.0040,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n ..7025-F50*SN-n ..444373A Serial Number: not available! Base Operating System Runtime AIX version: 05.03.0007.0000 TCP/IP Client Support version: 05.03.0007.0000,snmp
3306,tcp,......... IBM PowerPC CHRP Machine Type: 0x0800004c Processor id: 005F022F4C00 Base Operating System Runtime AIX version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0003,snmp
3306,tcp,Ordinateur CHRP PowerPC IBM Machine Type: 0x0800004c Processor id: 0009753CD700 Base Operating System Runtime AIX version: 05.03.0007.0000 TCP/IP Client Support version: 05.03.0007.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00018C4AD400 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0002EBDAD700 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0001,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 0005EEE5D600 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0001,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00C2E6F44C00 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0010,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00C3A6044C00 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0006,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00C3A6144C00 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0006,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00C5AE104C00 Base Operating System Runtime VIOS version: 05.03.0008.0000 TCP/IP Client Support version: 05.03.0008.0001,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F77AEE4C00 Base Operating System Runtime AIX version: 06.01.0006.0015 TCP/IP Client Support version: 06.01.0006.0015,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F77C9A4C00 Base Operating System Runtime AIX version: 06.01.0006.0015 TCP/IP Client Support version: 06.01.0006.0015,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n ..8204-E8A*SN-n ..65B46C2 Serial Number: not available! Base Operating System Runtime AIX version: 06.01.0001.0000 TCP/IP Client Support version: 06.01.0001.0001,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: n ..8231-E1C*SN-n ..6AB15R Serial Number: not available! Base Operating System Runtime AIX version: 06.01.0007.0015 TCP/IP Client Support version: 06.01.0007.0015,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00055539D600 Base Operating System Runtime VIOS version: 06.01.0007.0000 TCP/IP Client Support version: 06.01.0005.0000,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 000B0148D700 Base Operating System Runtime AIX version: 07.01.0000.0015 TCP/IP Client Support version: 07.01.0000.0015,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00C5433C4C00 Base Operating System Runtime AIX version: 07.01.0001.0000 TCP/IP Client Support version: 07.01.0001.0003,snmp
3306,tcp,IBM PowerPC CHRP Computer Machine Type: 0x0800004c Processor id: 00F6FDC74C00 Base Operating System Runtime AIX version: 07.01.0001.0000 TCP/IP Client Support version: 07.01.0001.0002,snmp
3306,tcp,UNIX System Machine Type: not available! Processor id: 0001FDAF4C00 Base Operating System Runtime AIX version: 05.01.0000.0051 TCP/IP Client Support version: 05.01.0000.0070,snmp
3306,tcp,UNIX System Machine Type: not available! Processor id: 0001FDAF4C00 Base Operating System Runtime AIX version: 05.02.0000.0105 TCP/IP Client Support version: 05.02.0000.0107,snmp
3306,tcp,UNIX System Machine Type: not available! Processor id: 0001FDAF4C00 Base Operating System Runtime AIX version: 05.03.0000.0050 TCP/IP Client Support version: 05.03.0000.0053,snmp
3306,tcp,UNIX System Machine Type: not available! Processor id: 0001FDAF4C00 Base Operating System Runtime AIX version: 06.01.0007.0000 TCP/IP Client Support version: 06.01.0005.0000,snmp
3306,tcp,UNIX System Machine Type: not available! Processor id: 0001FDAF4C00 Base Operating System Runtime AIX version: 07.01.0001.0000 TCP/IP Client Support version: 07.01.0001.0002,snmp
3306,tcp,IBM Network Printer 12,snmp
3306,tcp,IBM Network Printer 24,snmp
3306,tcp,IBM 6400 Version 1.1.41 3-3-3,snmp
3306,tcp,IBM 6400 Version 1.1.38.11 3-3-3,snmp
3306,tcp,IBM 6400 Version 1.1.5,snmp
3306,tcp,IBM 6400 Version 7.0.9.6,snmp
3306,tcp,IBM 6400 Version 7.1,snmp
3306,tcp,SNMPv3 agent version 1.0 with DPI version 2.0,snmp
3306,tcp,BladeCenter Management Module,snmp
3306,tcp,BladeCenter Advanced Management Module,snmp
3306,tcp,IBM 3584 Tape Library,snmp
3306,tcp,Intermec CX Terminal,snmp
3306,tcp,Thermal Label Printer Intermec PM43,snmp
3306,tcp,Honeywell PM43;P10.14.014620,snmp
3306,tcp,"Pulse Secure, LLC,Ivanti Connect Secure,ISA-V,22.3R1 (build 1647)",snmp
3306,tcp,"Pulse Secure, LLC,Ivanti Connect Secure,ISA-V,22.3R2.1245 (build 1647)",snmp
3306,tcp,"Pulse Secure, LLC,ISA-V,22.3R1 (build 1647)",snmp
3306,tcp,"Ivanti Connect Secure,ISA-V,22.3R2.1245 (build 1647)",snmp
3306,tcp,"NetScreen-5GT version 6.2.0r4.0 (SN: 0064082005002928, Firewall+VPN)",snmp
3306,tcp,"NetScreen-5GT version 5.4.0r3a.0 (SN: 0064092007003281, Firewall+VPN)",snmp
3306,tcp,"NetScreen-5GT version 5.4.0r2.0 (SN: 0064092005010968, Firewall+VPN)",snmp
3306,tcp,"NetScreen-5GT version 6.2.0r2.0 (SN: 0064122004003146, Firewall+VPN)",snmp
3306,tcp,"NetScreen-208 version 5.4.0r20.0 (SN: 0099052005000121, Firewall+VPN)",snmp
3306,tcp,Juniper WXC-1800 : 5.6.4.0,snmp
3306,tcp,Juniper WXC-1800 : 5.7.7.0,snmp
3306,tcp,Juniper WXC-250 : 5.7.7.0,snmp
3306,tcp,Juniper WXC-3400 : 5.6.4.0,snmp
3306,tcp,Juniper WXC-500 : 5.5.2.0,snmp
3306,tcp,Juniper WXC-500 : 5.7.5.0,snmp
3306,tcp,Juniper WXC-500 : 5.7.7.0_PD1,snmp
3306,tcp,"Juniper Networks,Inc,MAG-4610,7.1R6 (build 20169)",snmp
3306,tcp,"Juniper Networks,Inc,MAG-4610,7.1R7:HF2 (build 21415)",snmp
3306,tcp,"Juniper Networks,Inc,MAG-4610,7.3R1:B2 (build 21317)",snmp
3306,tcp,"Juniper Networks,Inc,MAG-SM160,7.3R1:B2 (build 21317)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2000,7.1R1.1 (build 17943)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2000,7.1R2 (build 18193)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2000,7.1R4 (build 19243)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2500,7.1R1 (build 17675)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2500,7.1R2 (build 18193)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2500,7.1R6 (build 20169)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2500,7.1R9 (build 20893)",snmp
3306,tcp,"Juniper Networks,Inc,SA-2500,7.2R1.1 (build 20761)",snmp
3306,tcp,"Juniper Networks,Inc,SA-4000,7.1R7 (build 20581)",snmp
3306,tcp,"Juniper Networks,Inc,SA-4500,7.1R10 (build 21187)",snmp
3306,tcp,"Juniper Networks,Inc,SA-4500,7.1R8 (build 20737)",snmp
3306,tcp,"Juniper Networks,Inc,SA-6000,7.1R7:HF2 (build 21415)",snmp
3306,tcp,Juniper Standalone IDP device,snmp
3306,tcp,Juniper SRX,snmp
3306,tcp,Juniper SRX 210H,snmp
3306,tcp,Juniper SRX 240,snmp
3306,tcp,Juniper SRX 650,snmp
3306,tcp,Juniper SRX100H,snmp
3306,tcp,Juniper SRX210,snmp
3306,tcp,Juniper SRX210H,snmp
3306,tcp,Juniper SRX240,snmp
3306,tcp,Juniper SRX240 Cluster,snmp
3306,tcp,Juniper SRX240 Firewall,snmp
3306,tcp,Juniper SRX240H,snmp
3306,tcp,"Juniper Networks, Inc. DELL J-EX4200-24T internet router, kernel JUNOS 11.1R3.5 #0: 2011-06-25 01:18:46 UTC builder@briath.juniper.net:/volume/build/junos/11.1/release/11.1R3.5/obj-powerpc/bsd/kernels/JUNIPER-EX/kernel Build date: 2011-06-25 01:01:37",snmp
3306,tcp,"Juniper Networks, Inc. ex4200-48p internet router, kernel JUNOS 11.4R1.6 #0: 2011-11-15 11:14:01 UTC builder@evenath.juniper.net:/volume/build/junos/11.4/release/11.4R1.6/obj-powerpc/bsd/kernels/JUNIPER-EX/kernel Build date: 2011-11-15 10:35:08 UTC C",snmp
3306,tcp,"Juniper Networks, Inc. t640 internet router, kernel JUNOS 9.2R4.4 #0: 2009-05-27 07:54:10 UTC builder@amalath.juniper.net:/volume/build/junos/9.2/release/9.2R4.4/obj-i386/sys/compile/JUNIPER Build date: 2009-05-27 08:11:51 UTC Copyright (c) 1996-2009",snmp
3306,tcp,"Juniper Networks, Inc. srx3400 internet router, kernel JUNOS 12.3X48-D60.2, Build date: 2017-12-11 19:52:52 UTC Copyright (c) 1996-2017 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc. JNP10003 [MX10003] internet router, kernel JUNOS 23.4R2.13, Build date: 2024-07-05 17:12:30 UTC Copyright (c) 1996-2024 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc. ex2300-c-12t Ethernet Switch, kernel JUNOS 15.1X53-D590.1, Build date: 2018-11-14 20:31:32 UTC Copyright (c) 1996-2018 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc. ex2200-c-12t-2g Ethernet Switch, kernel JUNOS 12.3R12-S15, Build date: 2020-02-13 14:27:08 UTC Copyright (c) 1996-2020 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc. qfx5110-48s-4c Ethernet Switch, kernel JUNOS 17.3R3-S1.5, Build date: 2018-08-31 19:06:08 UTC Copyright (c) 1996-2018 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc. E120 Edge Routing Switch SW Version : (10.1.0 release-0.0 [BuildId 10854]) Build Date : April 22, 2009 02:27 Copyright (c) 1999-2009 Juniper Networks, Inc. All rights reserved.",snmp
3306,tcp,"Juniper Networks, Inc. E120 Edge Routing Switch SW Version : (10.1.3 release-0.0 [BuildId 12315]) Build Date : July 7, 2010 13:31 Copyright (c) 1999-2010 Juniper Networks, Inc. All rights reserved.",snmp
3306,tcp,"Juniper Networks, Inc. ERX-700 Edge Routing Switch SW Version : (8.2.4 patch-0.4 [BuildId 10192]) Build Date : October 24, 2008 00:24 Copyright (c) 1999, 2001 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks EX2500 10GbE Switch, SW Version 3.1R1.0",snmp
3306,tcp,"Juniper Networks, Inc. RX1400 Edge Switch Router SW Version : (10.3.2 patch-0.2 [BuildId 12841]) Build Date : February 3, 2011 16:26 Copyright (c) 1999, 2001 Juniper Networks, Inc.",snmp
3306,tcp,"Juniper Networks, Inc MX-8 7.6.2.3 REL",snmp
3306,tcp,"Juniper Networks, Inc. SRC-PE C2000",snmp
3306,tcp,"Juniper Networks, Inc. SRC-PE C4000",snmp
3306,tcp,Juniper EX4200-48PX Ethernet Switch,snmp
3306,tcp,Juniper EX2200-C-12T-2G Ethernet Switch,snmp
3306,tcp,LANIER LD145 2.40 / LANIER Network Printer C model / LANIER Network Scanner C model / LANIER Network Facsimile C model,snmp
3306,tcp,LANIER LD335c 1.27 / LANIER Network Printer C model / LANIER Network Scanner C model,snmp
3306,tcp,LANIER LP226c/SP C410 1.05 / LANIER Network Printer C model,snmp
3306,tcp,LANIER LD120d 0.40.12 / LANIER Network Printer C model / LANIER Network Scanner C model / LANIER Network Facsimile C model,snmp
