port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
110,filtered,tcp,400.43,51,Unknown,MariaDB 10.6,0,0,53,4,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,336.2,123,Windows 10,ProFTPD 1.3.5,1,0,68,2,100,1,iptables,null_scan
80,filtered,tcp,139.56,59,Linux 4.x/5.x,,1,0,63,4,100,1,ids_ips,connect_scan
53,open,tcp,492.66,115,Linux 4.x/5.x,,1,0,66,4,100,1,pf_bsd,connect_scan
143,filtered,tcp,250.07,57,Linux 4.x/5.x,MariaDB 10.6,1,0,69,6,100,1,cloudflare,fragment
80,filtered,tcp,167.07,59,Unknown,,1,0,84,4,100,1,aws_waf,slow_scan
445,filtered,tcp,124.13,59,Unknown,nginx/1.18.0,1,0,78,8,100,1,cloudflare,fragment
80,filtered,tcp,129.92,115,Unknown,nginx/1.18.0,1,0,63,7,100,1,pf_bsd,connect_scan
53,filtered,tcp,74.77,247,Windows 10,ProFTPD 1.3.5,0,0,84,10,100,1,cloudflare,dns_source_port
8080,filtered,tcp,459.37,113,Cisco IOS,ProFTPD 1.3.5,1,0,81,8,100,1,pf_bsd,connect_scan
8443,filtered,tcp,260.78,118,Cisco IOS,,1,0,90,9,100,1,pf_bsd,connect_scan
22,open,tcp,486.7,249,Cisco IOS,OpenSSH_8.2p1,0,0,1,6,100,0,none,connect_scan
445,filtered,tcp,103.65,56,Cisco IOS,Apache/2.4.41,1,0,58,5,100,1,cloudflare,dns_source_port
3306,filtered,tcp,380.38,60,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,86,7,100,1,ids_ips,connect_scan
8080,open,tcp,39.98,243,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,56,2,100,1,cisco_acl,dns_source_port
110,closed,tcp,205.61,49,Unknown,nginx/1.18.0,0,0,8,9,100,0,none,connect_scan
53,filtered,tcp,467.24,62,Cisco IOS,,1,0,66,7,100,1,aws_waf,decoy_scan
1433,open,tcp,309.99,53,Windows 10,Apache/2.4.41,1,0,88,10,100,1,iptables,xmas_scan
27017,filtered,tcp,422.8,124,Linux 4.x/5.x,,1,0,72,1,100,1,pf_bsd,connect_scan
21,open,tcp,81.11,251,Linux 4.x/5.x,,0,0,1,1,100,0,none,connect_scan
445,filtered,tcp,41.58,120,Windows 10,MariaDB 10.6,0,0,89,1,100,1,iptables,null_scan
80,open,tcp,326.96,63,Linux 4.x/5.x,MariaDB 10.6,0,0,9,2,100,0,none,connect_scan
27017,filtered,tcp,131.97,117,Windows 10,MariaDB 10.6,1,0,53,8,100,1,cloudflare,fragment
27017,filtered,tcp,348.64,113,Windows 10,ProFTPD 1.3.5,0,0,91,2,100,1,pf_bsd,connect_scan
27017,filtered,tcp,155.88,127,Linux 4.x/5.x,MariaDB 10.6,1,0,78,5,100,1,ids_ips,connect_scan
5432,open,tcp,475.32,114,Unknown,ProFTPD 1.3.5,1,0,66,10,100,1,aws_waf,decoy_scan
27017,open,tcp,275.59,248,Windows 10,MariaDB 10.6,0,0,73,3,100,1,pf_bsd,connect_scan
8080,filtered,tcp,426.29,52,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,83,4,100,1,pf_bsd,connect_scan
8080,open,tcp,56.61,118,Cisco IOS,,0,0,86,10,100,1,ids_ips,connect_scan
22,open,tcp,473.72,125,Unknown,MariaDB 10.6,1,0,66,7,100,1,pf_bsd,connect_scan
21,filtered,tcp,84.56,56,Linux 4.x/5.x,Apache/2.4.41,1,0,78,2,100,1,cisco_acl,dns_source_port
143,filtered,tcp,493.59,247,Windows 10,Apache/2.4.41,1,0,69,3,100,1,cloudflare,fragment
3306,filtered,tcp,484.94,53,Windows 10,,1,0,75,2,100,1,cloudflare,stealth_syn
8443,filtered,tcp,57.59,241,Unknown,,1,0,74,5,100,1,aws_waf,slow_scan
110,filtered,tcp,172.6,118,Windows 10,Apache/2.4.41,1,0,87,1,100,1,aws_waf,fragment
8080,open,tcp,447.55,57,Linux 4.x/5.x,MariaDB 10.6,1,0,56,5,100,1,pf_bsd,connect_scan
110,open,tcp,497.93,251,Linux 4.x/5.x,,1,0,69,1,100,1,pf_bsd,connect_scan
443,open,tcp,9.96,52,Linux 4.x/5.x,nginx/1.18.0,1,0,54,1,100,1,cisco_acl,dns_source_port
21,open,tcp,52.52,114,Linux 4.x/5.x,Apache/2.4.41,0,0,73,5,100,1,cisco_acl,dns_source_port
22,filtered,tcp,99.9,60,Unknown,nginx/1.18.0,1,0,74,8,100,1,ids_ips,connect_scan
25,open,tcp,22.84,249,Windows 10,ProFTPD 1.3.5,0,0,60,4,100,1,cloudflare,fragment
143,filtered,tcp,68.42,119,Cisco IOS,,1,0,92,6,100,1,iptables,xmas_scan
8443,open,tcp,7.12,115,Cisco IOS,,0,1,4,2,100,0,none,connect_scan
25,open,tcp,359.67,127,Linux 4.x/5.x,Apache/2.4.41,1,0,57,9,100,1,ids_ips,connect_scan
5432,filtered,tcp,290.25,245,Cisco IOS,ProFTPD 1.3.5,0,0,78,1,100,1,pf_bsd,connect_scan
53,open,tcp,378.47,243,Windows 10,MariaDB 10.6,0,0,90,6,100,1,cisco_acl,dns_source_port
3306,open,tcp,483.61,247,Linux 4.x/5.x,Apache/2.4.41,0,0,9,3,100,0,none,connect_scan
443,open,tcp,269.34,243,Windows 10,MariaDB 10.6,1,0,58,5,100,1,cloudflare,stealth_syn
53,open,tcp,473.28,58,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,58,4,100,1,cisco_acl,http_source_port
1433,filtered,tcp,32.78,121,Unknown,OpenSSH_8.2p1,1,0,69,5,100,1,aws_waf,slow_scan
25,filtered,tcp,379.68,113,Windows 10,nginx/1.18.0,0,0,75,4,100,1,pf_bsd,connect_scan
445,open,tcp,443.44,240,Cisco IOS,MariaDB 10.6,1,0,62,5,100,1,ids_ips,connect_scan
21,filtered,tcp,185.67,247,Unknown,OpenSSH_8.2p1,1,0,91,8,100,1,cisco_acl,http_source_port
1433,filtered,tcp,370.84,250,Unknown,Apache/2.4.41,1,0,77,2,100,1,pf_bsd,connect_scan
110,open,tcp,490.84,125,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,90,8,100,1,iptables,null_scan
8080,filtered,tcp,161.02,240,Cisco IOS,,1,0,71,4,100,1,iptables,xmas_scan
80,filtered,tcp,34.63,248,Cisco IOS,Apache/2.4.41,1,0,78,7,100,1,pf_bsd,connect_scan
3306,filtered,tcp,336.76,52,Linux 4.x/5.x,,0,0,88,4,100,1,iptables,xmas_scan
110,filtered,tcp,107.08,53,Unknown,ProFTPD 1.3.5,1,0,79,10,100,1,pf_bsd,connect_scan
80,filtered,tcp,346.15,124,Windows 10,ProFTPD 1.3.5,1,0,76,2,100,1,cisco_acl,dns_source_port
27017,filtered,tcp,429.5,53,Cisco IOS,ProFTPD 1.3.5,0,0,53,9,100,1,cisco_acl,http_source_port
80,filtered,tcp,226.05,59,Windows 10,MariaDB 10.6,1,0,78,9,100,1,pf_bsd,connect_scan
21,filtered,tcp,261.07,121,Cisco IOS,OpenSSH_8.2p1,1,0,75,4,100,1,aws_waf,decoy_scan
8443,open,tcp,337.56,63,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,4,1,100,0,none,connect_scan
443,open,tcp,418.49,50,Cisco IOS,OpenSSH_8.2p1,1,0,62,7,100,1,pf_bsd,connect_scan
6379,filtered,tcp,326.51,243,Unknown,,1,0,60,9,100,1,cloudflare,stealth_syn
25,filtered,tcp,236.09,114,Windows 10,OpenSSH_8.2p1,1,0,69,7,100,1,iptables,null_scan
21,filtered,tcp,431.59,59,Windows 10,nginx/1.18.0,0,0,89,1,100,1,cisco_acl,http_source_port
25,open,tcp,253.39,240,Linux 4.x/5.x,MariaDB 10.6,0,0,85,3,100,1,cisco_acl,http_source_port
110,filtered,tcp,398.26,115,Windows 10,nginx/1.18.0,0,0,83,9,100,1,cisco_acl,dns_source_port
80,filtered,tcp,400.01,245,Windows 10,Apache/2.4.41,0,0,93,4,100,1,ids_ips,connect_scan
143,filtered,tcp,438.91,124,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,51,3,100,1,iptables,null_scan
6379,open,tcp,138.26,119,Linux 4.x/5.x,MariaDB 10.6,1,0,53,8,100,1,cisco_acl,dns_source_port
445,filtered,tcp,206.44,126,Unknown,OpenSSH_8.2p1,0,0,66,8,100,1,iptables,fin_scan
143,open,tcp,272.18,249,Linux 4.x/5.x,Apache/2.4.41,1,0,50,3,100,1,aws_waf,decoy_scan
25,open,tcp,256.56,57,Linux 4.x/5.x,MariaDB 10.6,1,0,54,2,100,1,cisco_acl,dns_source_port
445,filtered,tcp,345.04,62,Windows 10,OpenSSH_8.2p1,1,0,53,6,100,1,ids_ips,connect_scan
5432,filtered,tcp,343.44,243,Unknown,ProFTPD 1.3.5,1,0,60,8,100,1,cloudflare,stealth_syn
6379,open,tcp,398.66,252,Cisco IOS,,1,0,72,8,100,1,cisco_acl,http_source_port
1433,filtered,tcp,377.13,51,Windows 10,ProFTPD 1.3.5,0,0,58,9,100,1,cloudflare,fragment
8080,filtered,tcp,217.79,247,Windows 10,nginx/1.18.0,1,0,90,4,100,1,iptables,fin_scan
25,filtered,tcp,498.99,246,Cisco IOS,,0,0,84,2,100,1,pf_bsd,connect_scan
8443,filtered,tcp,209.03,125,Unknown,,1,0,92,3,100,1,cloudflare,fragment
27017,open,tcp,117.69,247,Cisco IOS,ProFTPD 1.3.5,1,0,68,9,100,1,cloudflare,stealth_syn
27017,open,tcp,89.8,126,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,77,2,100,1,pf_bsd,connect_scan
80,filtered,tcp,100.61,53,Linux 4.x/5.x,Apache/2.4.41,1,0,52,6,100,1,cisco_acl,dns_source_port
25,filtered,tcp,382.97,242,Cisco IOS,ProFTPD 1.3.5,1,0,79,7,100,1,iptables,fin_scan
53,filtered,tcp,67.64,56,Windows 10,OpenSSH_8.2p1,1,0,60,8,100,1,iptables,null_scan
22,filtered,tcp,128.5,59,Windows 10,,1,0,64,9,100,1,aws_waf,slow_scan
22,filtered,tcp,84.67,117,Unknown,OpenSSH_8.2p1,1,0,62,5,100,1,ids_ips,connect_scan
1433,open,tcp,229.19,115,Unknown,,1,0,60,1,100,1,pf_bsd,connect_scan
5432,filtered,tcp,499.87,240,Cisco IOS,nginx/1.18.0,1,0,50,3,100,1,cisco_acl,dns_source_port
445,filtered,tcp,53.28,243,Linux 4.x/5.x,MariaDB 10.6,1,0,82,4,100,1,ids_ips,connect_scan
22,filtered,tcp,398.31,122,Cisco IOS,Apache/2.4.41,1,0,52,1,100,1,pf_bsd,connect_scan
22,filtered,tcp,170.74,61,Unknown,nginx/1.18.0,1,0,76,3,100,1,cloudflare,stealth_syn
80,open,tcp,196.02,53,Linux 4.x/5.x,Apache/2.4.41,0,1,6,5,100,0,none,connect_scan
25,filtered,tcp,449.04,113,Windows 10,,0,0,51,6,100,1,pf_bsd,connect_scan
21,open,tcp,109.09,240,Linux 4.x/5.x,MariaDB 10.6,1,0,67,5,100,1,cloudflare,dns_source_port
3306,open,tcp,353.04,122,Unknown,ProFTPD 1.3.5,1,0,59,10,100,1,cisco_acl,dns_source_port
53,filtered,tcp,339.95,241,Linux 4.x/5.x,nginx/1.18.0,1,0,52,1,100,1,pf_bsd,connect_scan
22,filtered,tcp,112.91,254,Windows 10,OpenSSH_8.2p1,0,0,52,1,100,1,cisco_acl,http_source_port
5432,filtered,tcp,255.11,249,Cisco IOS,,1,0,60,4,100,1,cisco_acl,http_source_port
110,open,tcp,25.38,53,Windows 10,,1,0,54,8,100,1,aws_waf,fragment
8443,filtered,tcp,441.0,118,Unknown,MariaDB 10.6,1,0,86,8,100,1,iptables,xmas_scan
80,closed,tcp,119.0,63,Linux 4.x/5.x,Apache/2.4.41,1,0,80,3,100,1,iptables,null_scan
6379,open,tcp,356.25,247,Windows 10,,0,0,66,5,100,1,cloudflare,dns_source_port
25,open,tcp,233.89,63,Unknown,MariaDB 10.6,0,1,2,7,100,0,none,connect_scan
25,filtered,tcp,277.03,250,Cisco IOS,MariaDB 10.6,1,0,58,4,100,1,ids_ips,connect_scan
143,filtered,tcp,184.29,50,Windows 10,MariaDB 10.6,0,0,66,9,100,1,aws_waf,decoy_scan
443,open,tcp,497.61,118,Cisco IOS,nginx/1.18.0,0,0,67,4,100,1,cloudflare,fragment
445,open,tcp,8.83,252,Linux 4.x/5.x,MariaDB 10.6,1,0,85,7,100,1,ids_ips,connect_scan
6379,open,tcp,415.04,62,Cisco IOS,ProFTPD 1.3.5,1,0,62,6,100,1,ids_ips,connect_scan
8443,open,tcp,112.59,118,Windows 10,ProFTPD 1.3.5,1,0,54,3,100,1,iptables,fin_scan
143,filtered,tcp,439.29,58,Unknown,,0,0,77,7,100,1,cloudflare,fragment
443,open,tcp,321.52,49,Unknown,,0,0,50,7,100,1,ids_ips,connect_scan
8443,open,tcp,101.28,62,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,8,7,100,0,none,connect_scan
5432,filtered,tcp,91.5,57,Cisco IOS,,1,0,73,2,100,1,cisco_acl,http_source_port
5432,filtered,tcp,28.48,117,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,80,2,100,1,iptables,fin_scan
80,open,tcp,487.01,242,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,82,3,100,1,ids_ips,connect_scan
5432,filtered,tcp,122.78,118,Unknown,OpenSSH_8.2p1,1,0,86,2,100,1,cloudflare,dns_source_port
8080,filtered,tcp,105.76,127,Linux 4.x/5.x,nginx/1.18.0,1,0,66,3,100,1,aws_waf,fragment
22,filtered,tcp,307.37,116,Windows 10,,1,0,73,8,100,1,cloudflare,fragment
22,filtered,tcp,198.5,252,Unknown,Apache/2.4.41,1,0,63,10,100,1,iptables,fin_scan
27017,open,tcp,21.27,120,Cisco IOS,MariaDB 10.6,0,0,5,3,100,0,none,connect_scan
25,filtered,tcp,421.51,118,Unknown,Apache/2.4.41,1,0,94,2,100,1,ids_ips,connect_scan
25,open,tcp,416.48,251,Windows 10,,0,1,0,7,100,0,none,connect_scan
143,filtered,tcp,60.28,245,Cisco IOS,ProFTPD 1.3.5,0,0,72,4,100,1,ids_ips,connect_scan
21,open,tcp,372.16,118,Cisco IOS,nginx/1.18.0,1,0,52,10,100,1,aws_waf,slow_scan
8443,open,tcp,285.17,49,Linux 4.x/5.x,,0,0,1,6,100,0,none,connect_scan
53,filtered,tcp,71.35,252,Unknown,,1,0,90,5,100,1,cisco_acl,http_source_port
5432,open,tcp,101.11,126,Linux 4.x/5.x,Apache/2.4.41,0,0,5,4,100,0,none,connect_scan
22,open,tcp,185.25,115,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,8,7,100,0,none,connect_scan
443,filtered,tcp,271.53,56,Windows 10,MariaDB 10.6,1,0,60,1,100,1,cisco_acl,http_source_port
6379,open,tcp,255.56,252,Cisco IOS,,1,0,62,1,100,1,iptables,fin_scan
143,filtered,tcp,292.91,60,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,94,6,100,1,ids_ips,connect_scan
445,filtered,tcp,258.83,123,Windows 10,nginx/1.18.0,0,0,76,3,100,1,cisco_acl,http_source_port
110,open,tcp,302.26,127,Cisco IOS,ProFTPD 1.3.5,0,0,72,3,100,1,ids_ips,connect_scan
8080,open,tcp,487.19,252,Linux 4.x/5.x,Apache/2.4.41,0,1,2,9,100,0,none,connect_scan
25,open,tcp,483.29,125,Cisco IOS,Apache/2.4.41,1,0,72,6,100,1,cloudflare,stealth_syn
25,filtered,tcp,130.86,63,Linux 4.x/5.x,MariaDB 10.6,1,0,71,1,100,1,ids_ips,connect_scan
8080,filtered,tcp,365.27,250,Cisco IOS,,1,0,56,8,100,1,pf_bsd,connect_scan
25,filtered,tcp,260.86,52,Windows 10,OpenSSH_8.2p1,1,0,60,7,100,1,pf_bsd,connect_scan
6379,filtered,tcp,21.13,50,Unknown,MariaDB 10.6,1,0,79,4,100,1,pf_bsd,connect_scan
6379,filtered,tcp,163.66,62,Linux 4.x/5.x,,1,0,50,4,100,1,pf_bsd,connect_scan
22,filtered,tcp,498.07,127,Unknown,nginx/1.18.0,1,0,89,2,100,1,aws_waf,fragment
21,filtered,tcp,96.15,52,Unknown,OpenSSH_8.2p1,1,0,65,2,100,1,cloudflare,fragment
6379,filtered,tcp,333.01,248,Unknown,nginx/1.18.0,0,0,71,6,100,1,pf_bsd,connect_scan
27017,open,tcp,459.4,63,Linux 4.x/5.x,Apache/2.4.41,0,1,5,9,100,0,none,connect_scan
80,filtered,tcp,395.7,57,Cisco IOS,nginx/1.18.0,1,0,91,2,100,1,ids_ips,connect_scan
3306,open,tcp,365.67,243,Cisco IOS,nginx/1.18.0,1,0,73,4,100,1,iptables,fin_scan
143,filtered,tcp,273.73,252,Windows 10,MariaDB 10.6,0,0,54,8,100,1,pf_bsd,connect_scan
1433,filtered,tcp,333.09,125,Unknown,Apache/2.4.41,0,0,88,9,100,1,ids_ips,connect_scan
143,closed,tcp,480.12,249,Linux 4.x/5.x,nginx/1.18.0,1,0,58,7,100,1,cisco_acl,dns_source_port
143,open,tcp,38.18,252,Unknown,,1,0,64,3,100,1,ids_ips,connect_scan
443,filtered,tcp,190.39,244,Unknown,OpenSSH_8.2p1,1,0,86,2,100,1,pf_bsd,connect_scan
443,open,tcp,18.53,240,Cisco IOS,ProFTPD 1.3.5,1,0,52,1,100,1,pf_bsd,connect_scan
445,open,tcp,320.84,52,Cisco IOS,Apache/2.4.41,0,0,70,4,100,1,pf_bsd,connect_scan
3306,filtered,tcp,376.55,240,Cisco IOS,ProFTPD 1.3.5,1,0,62,1,100,1,cisco_acl,dns_source_port
443,filtered,tcp,152.87,53,Cisco IOS,,0,0,55,4,100,1,cloudflare,fragment
22,open,tcp,71.44,115,Windows 10,ProFTPD 1.3.5,1,0,54,2,100,1,ids_ips,connect_scan
22,filtered,tcp,233.26,248,Cisco IOS,Apache/2.4.41,1,0,67,2,100,1,aws_waf,decoy_scan
143,open,tcp,364.72,121,Cisco IOS,MariaDB 10.6,1,0,76,8,100,1,iptables,null_scan
143,filtered,tcp,429.08,57,Unknown,ProFTPD 1.3.5,1,0,58,7,100,1,pf_bsd,connect_scan
80,filtered,tcp,94.56,56,Unknown,ProFTPD 1.3.5,1,0,80,2,100,1,aws_waf,decoy_scan
8080,filtered,tcp,298.03,246,Unknown,Apache/2.4.41,1,0,82,1,100,1,cloudflare,fragment
110,filtered,tcp,398.59,240,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,90,9,100,1,iptables,fin_scan
443,filtered,tcp,425.84,50,Linux 4.x/5.x,Apache/2.4.41,1,0,59,8,100,1,pf_bsd,connect_scan
5432,filtered,tcp,214.8,244,Unknown,Apache/2.4.41,0,0,56,4,100,1,iptables,xmas_scan
1433,filtered,tcp,11.55,243,Windows 10,nginx/1.18.0,1,0,65,2,100,1,ids_ips,connect_scan
443,filtered,tcp,154.33,49,Windows 10,ProFTPD 1.3.5,0,0,80,6,100,1,iptables,null_scan
80,open,tcp,137.27,125,Windows 10,OpenSSH_8.2p1,1,0,56,5,100,1,cisco_acl,dns_source_port
22,filtered,tcp,365.71,117,Cisco IOS,ProFTPD 1.3.5,1,0,90,9,100,1,aws_waf,decoy_scan
6379,filtered,tcp,363.37,114,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,94,2,100,1,cisco_acl,http_source_port
21,open,tcp,196.55,246,Windows 10,,0,1,5,3,100,0,none,connect_scan
3306,open,tcp,178.93,254,Cisco IOS,nginx/1.18.0,0,0,2,9,100,0,none,connect_scan
80,open,tcp,315.14,253,Cisco IOS,ProFTPD 1.3.5,0,0,6,10,100,0,none,connect_scan
80,open,tcp,172.42,247,Windows 10,Apache/2.4.41,0,0,6,2,100,0,none,connect_scan
21,open,tcp,433.97,116,Cisco IOS,nginx/1.18.0,1,0,62,8,100,1,ids_ips,connect_scan
445,filtered,tcp,293.85,243,Unknown,ProFTPD 1.3.5,1,0,94,10,100,1,cisco_acl,dns_source_port
53,filtered,tcp,127.3,127,Unknown,ProFTPD 1.3.5,0,0,83,6,100,1,aws_waf,slow_scan
53,open,tcp,254.28,251,Cisco IOS,,0,1,3,7,100,0,none,connect_scan
21,filtered,tcp,260.34,50,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,87,2,100,1,aws_waf,fragment
8443,open,tcp,23.84,56,Windows 10,OpenSSH_8.2p1,0,0,8,10,100,0,none,connect_scan
27017,filtered,tcp,254.58,122,Linux 4.x/5.x,nginx/1.18.0,1,0,82,9,100,1,aws_waf,decoy_scan
1433,filtered,tcp,282.94,56,Unknown,,0,0,86,8,100,1,cloudflare,stealth_syn
21,filtered,tcp,456.77,49,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,82,10,100,1,pf_bsd,connect_scan
143,filtered,tcp,104.32,54,Windows 10,nginx/1.18.0,0,0,75,7,100,1,pf_bsd,connect_scan
22,filtered,tcp,110.7,53,Unknown,OpenSSH_8.2p1,1,0,83,1,100,1,ids_ips,connect_scan
445,open,tcp,381.1,244,Linux 4.x/5.x,,0,0,1,6,100,0,none,connect_scan
6379,open,tcp,310.85,54,Unknown,nginx/1.18.0,1,0,83,5,100,1,pf_bsd,connect_scan
27017,open,tcp,317.07,114,Cisco IOS,,1,0,80,10,100,1,pf_bsd,connect_scan
22,filtered,tcp,448.46,252,Unknown,MariaDB 10.6,0,0,84,9,100,1,pf_bsd,connect_scan
445,open,tcp,343.11,254,Cisco IOS,OpenSSH_8.2p1,0,1,3,3,100,0,none,connect_scan
3306,filtered,tcp,185.22,251,Linux 4.x/5.x,,1,0,88,4,100,1,ids_ips,connect_scan
6379,open,tcp,97.82,118,Cisco IOS,MariaDB 10.6,0,1,6,9,100,0,none,connect_scan
53,filtered,tcp,247.63,244,Windows 10,nginx/1.18.0,1,0,50,5,100,1,ids_ips,connect_scan
143,filtered,tcp,388.52,249,Linux 4.x/5.x,Apache/2.4.41,0,0,59,5,100,1,pf_bsd,connect_scan
143,filtered,tcp,106.0,58,Linux 4.x/5.x,,1,0,82,6,100,1,cisco_acl,http_source_port
8443,closed,tcp,402.89,241,Windows 10,OpenSSH_8.2p1,0,0,77,10,100,1,pf_bsd,connect_scan
8443,filtered,tcp,170.61,245,Windows 10,MariaDB 10.6,0,0,57,7,100,1,iptables,xmas_scan
80,filtered,tcp,81.53,240,Unknown,,1,0,61,5,100,1,pf_bsd,connect_scan
143,filtered,tcp,166.92,125,Unknown,OpenSSH_8.2p1,1,0,67,3,100,1,pf_bsd,connect_scan
80,filtered,tcp,234.54,117,Linux 4.x/5.x,,1,0,85,8,100,1,aws_waf,slow_scan
5432,filtered,tcp,264.69,251,Windows 10,,1,0,90,4,100,1,ids_ips,connect_scan
110,filtered,tcp,489.84,123,Cisco IOS,OpenSSH_8.2p1,0,0,86,7,100,1,cisco_acl,dns_source_port
143,open,tcp,149.64,126,Linux 4.x/5.x,MariaDB 10.6,0,0,1,1,100,0,none,connect_scan
80,open,tcp,178.36,58,Unknown,ProFTPD 1.3.5,1,0,59,8,100,1,cloudflare,fragment
8080,filtered,tcp,84.32,116,Cisco IOS,ProFTPD 1.3.5,1,0,62,6,100,1,cloudflare,dns_source_port
27017,open,tcp,45.31,116,Linux 4.x/5.x,OpenSSH_8.2p1,0,1,1,8,100,0,none,connect_scan
5432,open,tcp,179.38,119,Windows 10,Apache/2.4.41,0,0,61,6,100,1,pf_bsd,connect_scan
6379,filtered,tcp,315.1,127,Windows 10,Apache/2.4.41,1,0,71,3,100,1,pf_bsd,connect_scan
53,filtered,tcp,48.44,248,Windows 10,ProFTPD 1.3.5,1,0,77,7,100,1,pf_bsd,connect_scan
22,filtered,tcp,421.35,115,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,90,9,100,1,aws_waf,fragment
445,filtered,tcp,322.63,121,Cisco IOS,Apache/2.4.41,1,0,88,10,100,1,iptables,null_scan
27017,filtered,tcp,30.55,118,Unknown,ProFTPD 1.3.5,0,0,94,2,100,1,pf_bsd,connect_scan
6379,open,tcp,392.62,116,Cisco IOS,OpenSSH_8.2p1,0,0,5,7,100,0,none,connect_scan
445,closed,tcp,403.34,60,Cisco IOS,MariaDB 10.6,0,0,9,10,100,0,none,connect_scan
27017,filtered,tcp,205.65,250,Cisco IOS,OpenSSH_8.2p1,1,0,65,3,100,1,ids_ips,connect_scan
3306,filtered,tcp,223.01,113,Unknown,ProFTPD 1.3.5,1,0,73,9,100,1,iptables,fin_scan
27017,open,tcp,235.89,114,Unknown,OpenSSH_8.2p1,0,0,8,4,100,0,none,connect_scan
5432,filtered,tcp,40.34,244,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,70,6,100,1,pf_bsd,connect_scan
8080,open,tcp,110.94,249,Unknown,,0,0,4,7,100,0,none,connect_scan
5432,filtered,tcp,144.58,242,Unknown,nginx/1.18.0,1,0,55,8,100,1,cloudflare,dns_source_port
3306,filtered,tcp,128.97,55,Linux 4.x/5.x,,0,0,63,3,100,1,aws_waf,slow_scan
3306,open,tcp,323.88,240,Unknown,ProFTPD 1.3.5,0,0,6,6,100,0,none,connect_scan
25,open,tcp,41.03,52,Unknown,MariaDB 10.6,0,0,78,6,100,1,aws_waf,fragment
6379,filtered,tcp,127.9,55,Linux 4.x/5.x,Apache/2.4.41,1,0,71,9,100,1,pf_bsd,connect_scan
6379,filtered,tcp,181.91,254,Cisco IOS,OpenSSH_8.2p1,1,0,94,2,100,1,ids_ips,connect_scan
143,filtered,tcp,14.1,253,Unknown,Apache/2.4.41,1,0,75,2,100,1,cloudflare,dns_source_port
25,filtered,tcp,264.45,246,Linux 4.x/5.x,MariaDB 10.6,0,0,92,3,100,1,pf_bsd,connect_scan
8080,open,tcp,401.23,245,Cisco IOS,ProFTPD 1.3.5,1,0,61,4,100,1,aws_waf,fragment
1433,filtered,tcp,398.34,119,Windows 10,MariaDB 10.6,1,0,51,3,100,1,cloudflare,stealth_syn
1433,filtered,tcp,484.11,119,Unknown,Apache/2.4.41,1,0,53,8,100,1,aws_waf,slow_scan
21,open,tcp,358.13,241,Windows 10,MariaDB 10.6,1,0,51,2,100,1,pf_bsd,connect_scan
22,filtered,tcp,55.16,254,Linux 4.x/5.x,MariaDB 10.6,1,0,82,10,100,1,pf_bsd,connect_scan
110,open,tcp,111.54,115,Windows 10,MariaDB 10.6,1,0,53,9,100,1,pf_bsd,connect_scan
5432,open,tcp,385.33,241,Cisco IOS,ProFTPD 1.3.5,1,0,60,10,100,1,cloudflare,dns_source_port
8080,filtered,tcp,331.75,248,Windows 10,OpenSSH_8.2p1,1,0,82,1,100,1,cisco_acl,http_source_port
8443,open,tcp,364.25,115,Cisco IOS,MariaDB 10.6,0,0,7,1,100,0,none,connect_scan
25,filtered,tcp,339.43,115,Cisco IOS,OpenSSH_8.2p1,1,0,73,4,100,1,aws_waf,fragment
6379,open,tcp,179.57,121,Linux 4.x/5.x,Apache/2.4.41,1,0,69,6,100,1,iptables,xmas_scan
22,open,tcp,415.05,62,Windows 10,ProFTPD 1.3.5,0,0,56,10,100,1,pf_bsd,connect_scan
143,filtered,tcp,200.25,58,Cisco IOS,Apache/2.4.41,1,0,78,8,100,1,ids_ips,connect_scan
3306,open,tcp,389.33,53,Linux 4.x/5.x,,0,0,0,9,100,0,none,connect_scan
21,open,tcp,265.53,55,Windows 10,ProFTPD 1.3.5,0,0,0,7,100,0,none,connect_scan
22,filtered,tcp,170.34,126,Unknown,Apache/2.4.41,0,0,58,3,100,1,iptables,fin_scan
8080,filtered,tcp,104.92,59,Windows 10,ProFTPD 1.3.5,1,0,82,10,100,1,ids_ips,connect_scan
